year,state,,state_fips,state_cen,state_ic,office,,stage,runoff,special,candidate,party,state_po,district,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket,fb_ad_library_id
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,NANETTE DIAZ BARRAGáN,DEMOCRAT,CA,44,FALSE,TOTAL,139661,206036,FALSE,20210604,FALSE,780806622027187
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,ANALILIA JOYA,DEMOCRAT,CA,44,FALSE,TOTAL,66375,206036,FALSE,20210604,FALSE,
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,KATIE PORTER,DEMOCRAT,CA,45,FALSE,TOTAL,221843,414939,FALSE,20210604,FALSE,428821014132730
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,GRACE F. NAPOLITANO,DEMOCRAT,CA,32,FALSE,TOTAL,172942,259760,FALSE,20210604,FALSE,1179140112096711
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,JOSHUA M. SCOTT,REPUBLICAN,CA,32,FALSE,TOTAL,86818,259760,FALSE,20210604,FALSE,
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,TED LIEU,DEMOCRAT,CA,33,FALSE,TOTAL,257094,380428,FALSE,20210604,FALSE,167643896656391
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,PETE AGUILAR,DEMOCRAT,CA,31,FALSE,TOTAL,175315,286050,FALSE,20210604,FALSE,283932788322459
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,AGNES GIBBONEY,REPUBLICAN,CA,31,FALSE,TOTAL,110735,286050,FALSE,20210604,FALSE,103892517769026
2020,CALIFORNIA,,6,93,71,US HOUSE,,gen,FALSE,FALSE,MARK S. REED,REPUBLICAN,CA,30,FALSE,TOTAL,105426,345464,FALSE,20210604,FALSE,273032093922
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,KEN BUCK,REPUBLICAN,CO,4,FALSE,TOTAL,285606,475107,FALSE,20210604,FALSE,74184744386
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,JILLIAN FREELAND,DEMOCRAT,CO,5,FALSE,TOTAL,161600,432407,FALSE,20210604,FALSE,798509053882964
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,DOUG LAMBORN,REPUBLICAN,CO,5,FALSE,TOTAL,249013,432407,FALSE,20210604,FALSE,1439938126272455
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,IKE MCCORKLE,DEMOCRAT,CO,4,FALSE,TOTAL,173945,475107,FALSE,20210604,FALSE,386586065499380
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,CHARLES CASPER STOCKHAM,REPUBLICAN,CO,7,FALSE,TOTAL,159301,423691,FALSE,20210604,FALSE,
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,JOE NEGUSE,DEMOCRAT,CO,2,FALSE,TOTAL,316925,515663,FALSE,20210604,FALSE,180252152142614
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,CHARLIE WINN,REPUBLICAN,CO,2,FALSE,TOTAL,182547,515663,FALSE,20210604,FALSE,101057358107875
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,DIANE E. MITSCH BUSH,DEMOCRAT,CO,3,FALSE,TOTAL,194122,429319,FALSE,20210604,FALSE,102959799834968
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,LAUREN BOEBERT,REPUBLICAN,CO,3,FALSE,TOTAL,220634,429319,FALSE,20210604,FALSE,107698564046392
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,ED PERLMUTTER,DEMOCRAT,CO,7,FALSE,TOTAL,250525,423691,FALSE,20210604,FALSE,7801901317
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,DIANA DEGETTE,DEMOCRAT,CO,1,FALSE,TOTAL,331621,450290,FALSE,20210604,FALSE,9068720389
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,SHANE BOLLING,REPUBLICAN,CO,1,FALSE,TOTAL,105955,450290,FALSE,20210604,FALSE,
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,JASON CROW,DEMOCRAT,CO,6,FALSE,TOTAL,250314,438473,FALSE,20210604,FALSE,280704452367167
2020,COLORADO,,8,84,62,US HOUSE,,gen,FALSE,FALSE,STEVE HOUSE,REPUBLICAN,CO,6,FALSE,TOTAL,175192,438473,FALSE,20210604,FALSE,
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,JOHN B. LARSON,DEMOCRAT,CT,1,FALSE,TOTAL,213001,349237,FALSE,20210604,TRUE,107556969286867
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,MARY FAY,REPUBLICAN,CT,1,FALSE,TOTAL,122111,349237,FALSE,20210604,FALSE,101038674974780
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,DAVID X. SULLIVAN,REPUBLICAN,CT,5,FALSE,TOTAL,151988,349524,FALSE,20210604,FALSE,428808574377826
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,ROSA L. DELAURO,DEMOCRAT,CT,3,FALSE,TOTAL,194259,346103,FALSE,20210604,TRUE,6274109770
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,MARGARET STREICKER,REPUBLICAN,CT,3,FALSE,TOTAL,131568,346103,FALSE,20210604,TRUE,106299607563726
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,JAMES A. HIMES,DEMOCRAT,CT,4,FALSE,TOTAL,224432,360716,FALSE,20210604,FALSE,7530258205
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,JAHANA HAYES,DEMOCRAT,CT,5,FALSE,TOTAL,183797,349524,FALSE,20210604,TRUE,241247646424302
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,JOE COURTNEY,DEMOCRAT,CT,2,FALSE,TOTAL,207303,367347,FALSE,20210604,TRUE,6596078916
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,JUSTIN ANDERSON,REPUBLICAN,CT,2,FALSE,TOTAL,140356,367347,FALSE,20210604,FALSE,427390334523492
2020,CONNECTICUT,,9,16,1,US HOUSE,,gen,FALSE,FALSE,JONATHAN RIDDLE,REPUBLICAN,CT,4,FALSE,TOTAL,130627,360716,FALSE,20210604,FALSE,
2020,DELAWARE,,10,51,11,US HOUSE,,gen,FALSE,FALSE,LISA BLUNT ROCHESTER,DEMOCRAT,DE,0,FALSE,TOTAL,281382,488270,FALSE,20210604,FALSE,1624206881186861
2020,DELAWARE,,10,51,11,US HOUSE,,gen,FALSE,FALSE,LEE MURPHY,REPUBLICAN,DE,0,FALSE,TOTAL,196392,488270,FALSE,20210604,FALSE,325163984681739
2020,DISTRICT OF COLUMBIA,,11,53,55,US HOUSE,,gen,FALSE,FALSE,MICHAEL F. Q. SAN NICOLAS,DEMOCRAT,DC,0,FALSE,TOTAL,10467,344177,FALSE,20210604,FALSE,240142306105643
2020,DISTRICT OF COLUMBIA,,11,53,55,US HOUSE,,gen,FALSE,FALSE,ELEANOR HOLMES NORTON,DEMOCRAT,DC,0,FALSE,TOTAL,281831,344177,FALSE,20210604,FALSE,19575976198
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,PHIL EHR,DEMOCRAT,FL,1,FALSE,TOTAL,149172,438562,FALSE,20210604,FALSE,1683659714985244
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,MATT GAETZ,REPUBLICAN,FL,1,FALSE,TOTAL,283352,438562,FALSE,20210604,FALSE,406456986070332
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,DONNA DEEGAN,DEMOCRAT,FL,4,FALSE,TOTAL,196423,504940,FALSE,20210604,FALSE,107225484068529
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,JOHN H. RUTHERFORD,REPUBLICAN,FL,4,FALSE,TOTAL,308497,504940,FALSE,20210604,FALSE,1005288206233641
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,"AL LAWSON, JR.",DEMOCRAT,FL,5,FALSE,TOTAL,219463,336973,FALSE,20210604,FALSE,104784143701
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,GARY ADLER,REPUBLICAN,FL,5,FALSE,TOTAL,117510,336973,FALSE,20210604,FALSE,100166841619069
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,CLINT CURTIS,DEMOCRAT,FL,6,FALSE,TOTAL,172305,437856,FALSE,20210604,FALSE,100489388393940
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,MICHAEL WALTZ,REPUBLICAN,FL,6,FALSE,TOTAL,265393,437856,FALSE,20210604,FALSE,947348891946599
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,STEPHANIE N. MURPHY,DEMOCRAT,FL,7,FALSE,TOTAL,224946,406449,FALSE,20210604,FALSE,1752716341611327
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,GUS M. BILIRAKIS,REPUBLICAN,FL,12,FALSE,TOTAL,284941,453135,FALSE,20210604,FALSE,284624954962951
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,CHARLIE CRIST,DEMOCRAT,FL,13,FALSE,TOTAL,215405,406125,FALSE,20210604,FALSE,147447783311
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,ANNA PAULINA LUNA,REPUBLICAN,FL,13,FALSE,TOTAL,190713,406125,FALSE,20210604,FALSE,102182648693485
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,KATHY CASTOR,DEMOCRAT,FL,14,FALSE,TOTAL,224240,372136,FALSE,20210604,FALSE,6888315697
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,CHRISTINE Y. QUINN,REPUBLICAN,FL,14,FALSE,TOTAL,147896,372136,FALSE,20210604,FALSE,942945962493437
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,ALAN COHN,DEMOCRAT,FL,15,FALSE,TOTAL,174297,390671,FALSE,20210604,FALSE,472981489476333
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,SCOTT FRANKLIN,REPUBLICAN,FL,15,FALSE,TOTAL,216374,390671,FALSE,20210604,FALSE,103506984656639
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,MARGARET GOOD,DEMOCRAT,FL,16,FALSE,TOTAL,215683,484684,FALSE,20210604,FALSE,1937171279661046
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,VERN BUCHANAN,REPUBLICAN,FL,16,FALSE,TOTAL,269001,484684,FALSE,20210604,FALSE,105464510836
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,ALLEN ELLISON,DEMOCRAT,FL,17,FALSE,TOTAL,140487,412397,FALSE,20210604,FALSE,721713911275923
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,W. GREGORY STEUBE,REPUBLICAN,FL,17,FALSE,TOTAL,266514,412397,FALSE,20210604,FALSE,104181186973
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,NEAL P. DUNN,REPUBLICAN,FL,2,FALSE,TOTAL,305337,311999,FALSE,20210604,FALSE,415947261941627
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,ADAM CHRISTENSEN,DEMOCRAT,FL,3,FALSE,TOTAL,167326,390401,FALSE,20210604,FALSE,103046977892124
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,KAT CAMMACK,REPUBLICAN,FL,3,FALSE,TOTAL,223075,390401,FALSE,20210604,FALSE,103806957816376
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,BYRON DONALDS,REPUBLICAN,FL,19,FALSE,TOTAL,272440,444589,FALSE,20210604,FALSE,154269528015922
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,ALCEE L. HASTINGS,DEMOCRAT,FL,20,FALSE,TOTAL,253661,322409,FALSE,20210604,FALSE,306677319421291
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,GREG MUSSELWHITE,REPUBLICAN,FL,20,FALSE,TOTAL,68748,322409,FALSE,20210604,FALSE,
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,LOIS FRANKEL,DEMOCRAT,FL,21,FALSE,TOTAL,237925,403093,FALSE,20210604,FALSE,145862215492466
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,LAURA LOOMER,REPUBLICAN,FL,21,FALSE,TOTAL,157612,403093,FALSE,20210604,FALSE,108257960794609
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,THEODORE E. DEUTCH,DEMOCRAT,FL,22,FALSE,TOTAL,235764,402317,FALSE,20210604,FALSE,187975486067
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,JAMES JIM PRUDEN,REPUBLICAN,FL,22,FALSE,TOTAL,166553,402317,FALSE,20210604,FALSE,106304694414531
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,DEBBIE WASSERMAN SCHULTZ,DEMOCRAT,FL,23,FALSE,TOTAL,221239,380196,FALSE,20210604,FALSE,6444958138
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,CARLA SPALDING,REPUBLICAN,FL,23,FALSE,TOTAL,158874,380196,FALSE,20210604,FALSE,100740713805855
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,FREDERICA S. WILSON,DEMOCRAT,FL,24,FALSE,TOTAL,218825,289638,FALSE,20210604,FALSE,250056628438648
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,LAVERN SPICER,REPUBLICAN,FL,24,FALSE,TOTAL,59084,289638,FALSE,20210604,FALSE,110983220451352
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,CHRISTINE ALEXANDRIA OLIVO,NO PARTY AFFILIATION,FL,24,FALSE,TOTAL,11703,289638,FALSE,20210604,FALSE,
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,DEBBIE MUCARSEL-POWELL,DEMOCRAT,FL,26,FALSE,TOTAL,165407,342630,FALSE,20210604,FALSE,284946111858895
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,CARLOS GIMENEZ,REPUBLICAN,FL,26,FALSE,TOTAL,177223,342630,FALSE,20210604,FALSE,107248944146204
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,DONNA E. SHALALA,DEMOCRAT,FL,27,FALSE,TOTAL,166758,342975,FALSE,20210604,FALSE,218115858930211
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,MARIA ELVIRA SALAZAR,REPUBLICAN,FL,27,FALSE,TOTAL,176141,342975,FALSE,20210604,FALSE,666196620070127
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,CINDY LYN BANYAI,DEMOCRAT,FL,19,FALSE,TOTAL,172146,444589,FALSE,20210604,FALSE,112287913481898
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,BILL POSEY,REPUBLICAN,FL,8,FALSE,TOTAL,282093,459788,FALSE,20210604,FALSE,280117065340803
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,DARREN SOTO,DEMOCRAT,FL,9,FALSE,TOTAL,240724,429638,FALSE,20210604,FALSE,1609555785980311
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,WILLIAM P. BILL OLSON,REPUBLICAN,FL,9,FALSE,TOTAL,188889,429638,FALSE,20210604,FALSE,378564186275256
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,VAL BUTLER DEMINGS,DEMOCRAT,FL,10,FALSE,TOTAL,239434,376397,FALSE,20210604,FALSE,134498556891640
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,VENNIA FRANCOIS,REPUBLICAN,FL,10,FALSE,TOTAL,136889,376397,FALSE,20210604,FALSE,1622669824479979
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,DANA MARIE COTTRELL,DEMOCRAT,FL,11,FALSE,TOTAL,158094,475073,FALSE,20210604,FALSE,182508445854465
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,DANIEL WEBSTER,REPUBLICAN,FL,11,FALSE,TOTAL,316979,475073,FALSE,20210604,FALSE,134954050033930
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,PAM KEITH,DEMOCRAT,FL,18,FALSE,TOTAL,186674,449720,FALSE,20210604,FALSE,832107710207069
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,BRIAN J. MAST,REPUBLICAN,FL,18,FALSE,TOTAL,253286,449720,FALSE,20210604,FALSE,471928596287830
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,JIM KENNEDY,DEMOCRAT,FL,8,FALSE,TOTAL,177695,459788,FALSE,20210604,FALSE,442177416350461
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,KIMBERLY WALKER,DEMOCRAT,FL,12,FALSE,TOTAL,168194,453135,FALSE,20210604,FALSE,530266687140196
2020,FLORIDA,,12,59,43,US HOUSE,,gen,FALSE,FALSE,LEO VALENTIN,REPUBLICAN,FL,7,FALSE,TOTAL,175750,406449,FALSE,20210604,FALSE,742695212552583
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,"SANFORD D. BISHOP, JR.",DEMOCRAT,GA,2,FALSE,TOTAL,161397,273034,FALSE,20210604,FALSE,200259660733791
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,VAL ALMONORD,DEMOCRAT,GA,3,FALSE,TOTAL,129792,371318,FALSE,20210604,FALSE,100271721591340
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,A. DREW FERGUSON IV,REPUBLICAN,GA,3,FALSE,TOTAL,241526,371318,FALSE,20210604,FALSE,471960692929281
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,DON COLE,REPUBLICAN,GA,2,FALSE,TOTAL,111620,273034,FALSE,20210604,FALSE,102972344646430
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,NIKEMA WILLIAMS,DEMOCRAT,GA,5,FALSE,TOTAL,301857,354503,FALSE,20210604,FALSE,1957446251204909
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,ANGELA STANTON-KING,REPUBLICAN,GA,5,FALSE,TOTAL,52646,354503,FALSE,20210604,FALSE,
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,"HENRY C. HANK JOHNSON, JR.",DEMOCRAT,GA,4,FALSE,TOTAL,278906,348299,FALSE,20210604,FALSE,
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,JOHSIE CRUZ EZAMMUDEEN,REPUBLICAN,GA,4,FALSE,TOTAL,69393,348299,FALSE,20210604,FALSE,
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,JOYCE MARIE GRIGGS,DEMOCRAT,GA,1,FALSE,TOTAL,135238,324695,FALSE,20210604,FALSE,107536044212649
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,EARL L. BUDDY CARTER,REPUBLICAN,GA,1,FALSE,TOTAL,189457,324695,FALSE,20210604,FALSE,603247219687559
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,LINDSAY HOLLIDAY,DEMOCRAT,GA,8,FALSE,TOTAL,109264,308013,FALSE,20210604,FALSE,
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,AUSTIN SCOTT,REPUBLICAN,GA,8,FALSE,TOTAL,198701,308013,FALSE,20210604,FALSE,88605166180
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,DEVIN PANDY,DEMOCRAT,GA,9,FALSE,TOTAL,79797,372547,FALSE,20210604,FALSE,107710037380814
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,ANDREW CLYDE,REPUBLICAN,GA,9,FALSE,TOTAL,292750,372547,FALSE,20210604,FALSE,104751804463228
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,TABITHA JOHNSON-GREEN,DEMOCRAT,GA,10,FALSE,TOTAL,142636,378446,FALSE,20210604,FALSE,2048768228739711
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,JODY B. HICE,REPUBLICAN,GA,10,FALSE,TOTAL,235810,378446,FALSE,20210604,FALSE,122571921086301
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,DANA BARRETT,DEMOCRAT,GA,11,FALSE,TOTAL,160623,405882,FALSE,20210604,FALSE,114500473286670
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,BARRY LOUDERMILK,REPUBLICAN,GA,11,FALSE,TOTAL,245259,405882,FALSE,20210604,FALSE,123276481201934
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,LIZ JOHNSON,DEMOCRAT,GA,12,FALSE,TOTAL,129061,310099,FALSE,20210604,FALSE,881875042156266
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,LUCY MCBATH,DEMOCRAT,GA,6,FALSE,TOTAL,216775,397104,FALSE,20210604,FALSE,2046092952294722
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,KAREN HANDEL,REPUBLICAN,GA,6,FALSE,TOTAL,180329,397104,FALSE,20210604,FALSE,1173971236026703
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,CAROLYN BOURDEAUX,DEMOCRAT,GA,7,FALSE,TOTAL,190900,371464,FALSE,20210604,FALSE,861706743991799
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,RICH MCCORMICK,REPUBLICAN,GA,7,FALSE,TOTAL,180564,371464,FALSE,20210604,FALSE,434224137354568
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,KEVIN VAN AUSDAL,DEMOCRAT,GA,14,FALSE,TOTAL,77798,307625,FALSE,20210604,FALSE,111173810400632
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,MARJORIE TAYLOR GREENE,REPUBLICAN,GA,14,FALSE,TOTAL,229827,307625,FALSE,20210604,FALSE,1809715209318581
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,DAVID SCOTT,DEMOCRAT,GA,13,FALSE,TOTAL,279045,360582,FALSE,20210604,FALSE,159817223047
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,BECKY E. HITES,REPUBLICAN,GA,13,FALSE,TOTAL,81476,360582,FALSE,20210604,FALSE,107313690790700
2020,GEORGIA,,13,58,44,US HOUSE,,gen,FALSE,FALSE,RICK W. ALLEN,REPUBLICAN,GA,12,FALSE,TOTAL,181038,310099,FALSE,20210604,FALSE,122994294471476
2020,HAWAII,,15,95,82,US HOUSE,,gen,FALSE,FALSE,ED CASE,DEMOCRAT,HI,1,FALSE,TOTAL,183245,283408,FALSE,20210604,FALSE,232421730816581
2020,HAWAII,,15,95,82,US HOUSE,,gen,FALSE,FALSE,RON CURTIS,REPUBLICAN,HI,1,FALSE,TOTAL,71188,283408,FALSE,20210604,FALSE,378638559307368
2020,HAWAII,,15,95,82,US HOUSE,,gen,FALSE,FALSE,KAIALII KAI KAHELE,DEMOCRAT,HI,2,FALSE,TOTAL,171517,296376,FALSE,20210604,FALSE,584084688433841
2020,HAWAII,,15,95,82,US HOUSE,,gen,FALSE,FALSE,JOE AKANA,REPUBLICAN,HI,2,FALSE,TOTAL,84027,296376,FALSE,20210604,FALSE,101024841520424
2020,IDAHO,,16,82,63,US HOUSE,,gen,FALSE,FALSE,RUDY SOTO,DEMOCRAT,ID,1,FALSE,TOTAL,131380,458576,FALSE,20210604,FALSE,112720626850415
2020,IDAHO,,16,82,63,US HOUSE,,gen,FALSE,FALSE,RUSS FULCHER,REPUBLICAN,ID,1,FALSE,TOTAL,310736,458576,FALSE,20210604,FALSE,233252112937
2020,IDAHO,,16,82,63,US HOUSE,,gen,FALSE,FALSE,C. AARON SWISHER,DEMOCRAT,ID,2,FALSE,TOTAL,124151,391333,FALSE,20210604,FALSE,
2020,IDAHO,,16,82,63,US HOUSE,,gen,FALSE,FALSE,MICHAEL K. SIMPSON,REPUBLICAN,ID,2,FALSE,TOTAL,250669,391333,FALSE,20210604,FALSE,114477275237474
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,THERESA J. RABORN,REPUBLICAN,IL,2,FALSE,TOTAL,63142,298038,FALSE,20210604,FALSE,657186494711054
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,MARIE NEWMAN,DEMOCRAT,IL,3,FALSE,TOTAL,172997,306848,FALSE,20210604,FALSE,1495042817173727
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,MIKE FRICILONE,REPUBLICAN,IL,3,FALSE,TOTAL,133851,306848,FALSE,20210604,FALSE,104022694292340
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,JESúS G. CHUY GARCíA,DEMOCRAT,IL,4,FALSE,TOTAL,187219,222737,FALSE,20210604,FALSE,1491458271125644
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,JESUS SOLORIO,REPUBLICAN,IL,4,FALSE,TOTAL,35518,222737,FALSE,20210604,FALSE,165749707422460
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,MIKE QUIGLEY,DEMOCRAT,IL,5,FALSE,TOTAL,255661,361271,FALSE,20210604,FALSE,122732761250977
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,TOMMY HANSON,REPUBLICAN,IL,5,FALSE,TOTAL,96200,361271,FALSE,20210604,FALSE,
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,SEAN CASTEN,DEMOCRAT,IL,6,FALSE,TOTAL,213777,404747,FALSE,20210604,FALSE,1934158976830122
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,BILL FOSTER,DEMOCRAT,IL,11,FALSE,TOTAL,194557,307377,FALSE,20210604,FALSE,6196923117
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,RICK LAIB,REPUBLICAN,IL,11,FALSE,TOTAL,112807,307377,FALSE,20210604,FALSE,148948052397866
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,RAYMOND C. LENZI,DEMOCRAT,IL,12,FALSE,TOTAL,127577,322416,FALSE,20210604,FALSE,100897534631778
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,MIKE BOST,REPUBLICAN,IL,12,FALSE,TOTAL,194839,322416,FALSE,20210604,FALSE,505874336155964
